product,date,sales
2,2024-02-19,39
2,2024-02-20,52
2,2024-02-21,33
2,2024-02-22,42
2,2024-02-23,62
2,2024-02-24,53
2,2024-02-25,51
2,2024-02-26,52
2,2024-02-27,57
2,2024-02-28,47
2,2024-02-29,56
2,2024-03-01,40
2,2024-03-02,51
2,2024-03-03,35
2,2024-03-04,48
2,2024-03-05,27
2,2024-03-06,44
2,2024-03-07,46
2,2024-03-08,55
2,2024-03-09,48
2,2024-03-10,64
2,2024-03-11,67
2,2024-03-12,39
2,2024-03-13,41
2,2024-03-14,50
2,2024-03-15,69
2,2024-03-16,49
2,2024-03-17,57
2,2024-03-18,36
2,2024-03-19,48
2,2024-03-20,46
2,2024-03-21,58
2,2024-03-22,56
2,2024-03-23,51
2,2024-03-24,53
2,2024-03-25,40
2,2024-03-26,54
2,2024-03-27,38
2,2024-03-28,63
2,2024-03-29,51
2,2024-03-30,47
2,2024-03-31,52
2,2024-04-01,56
2,2024-04-02,39
2,2024-04-03,58
2,2024-04-04,38
2,2024-04-05,59
2,2024-04-06,56
2,2024-04-07,52
2,2024-04-08,58
2,2024-04-09,61
2,2024-04-10,43
2,2024-04-11,38
2,2024-04-12,46
2,2024-04-13,36
2,2024-04-14,41
2,2024-04-15,36
2,2024-04-16,48
3,2019-01-01,72
3,2019-01-02,110
3,2019-01-03,77
3,2019-01-04,63
3,2019-01-05,73
3,2019-01-06,75
3,2019-01-07,82
3,2019-01-08,61
3,2019-01-09,53
3,2019-01-10,82
3,2019-01-11,83
3,2019-01-12,85
3,2019-01-13,65
3,2019-01-14,102
3,2019-01-15,70
3,2019-01-16,64
3,2019-01-17,81
3,2019-01-18,87
3,2019-01-19,89
3,2019-01-20,62
3,2019-01-21,70
3,2019-01-22,48
3,2019-01-23,70
3,2019-01-24,72
3,2019-01-25,79
3,2019-01-26,85
3,2019-01-27,71
3,2019-01-28,68
3,2019-01-29,96
3,2019-01-30,79
3,2019-01-31,84
3,2019-02-01,53
3,2019-02-02,49
3,2019-02-03,79
3,2019-02-04,50
3,2019-02-05,56
3,2019-02-06,49
3,2019-02-07,48
3,2019-02-08,39
3,2019-02-09,56
3,2019-02-10,58
3,2019-02-11,56
3,2019-02-12,40
3,2019-02-13,42
3,2019-02-14,71
3,2019-02-15,54
3,2019-02-16,58
3,2019-02-17,42
3,2019-02-18,59
3,2019-02-19,49
3,2019-02-20,32
3,2019-02-21,45
3,2019-02-22,58
3,2019-02-23,55
3,2019-02-24,47
3,2019-02-25,57
3,2019-02-26,63
3,2019-02-27,63
3,2019-02-28,48
3,2019-03-01,61
3,2019-03-02,58
3,2019-03-03,39
3,2019-03-04,45
3,2019-03-05,46
3,2019-03-06,55
3,2019-03-07,49
3,2019-03-08,50
3,2019-03-09,58
3,2019-03-10,69
3,2019-03-11,39
3,2019-03-12,56
3,2019-03-13,49
3,2019-03-14,68
3,2019-03-15,52
3,2019-03-16,61
3,2019-03-17,23
3,2019-03-18,48
3,2019-03-19,44
3,2019-03-20,64
3,2019-03-21,41
3,2019-03-22,31
3,2019-03-23,54
3,2019-03-24,56
3,2019-03-25,57
3,2019-03-26,35
3,2019-03-27,48
3,2019-03-28,40
3,2019-03-29,44
3,2019-03-30,52
3,2019-03-31,49
3,2019-04-01,54
3,2019-04-02,56
3,2019-04-03,60
3,2019-04-04,50
3,2019-04-05,74
3,2019-04-06,42
3,2019-04-07,48
3,2019-04-08,56
3,2019-04-09,51
3,2019-04-10,55
3,2019-04-11,41
3,2019-04-12,52
3,2019-04-13,55
3,2019-04-14,36
3,2019-04-15,41
3,2019-04-16,51
3,2019-04-17,61
3,2019-04-18,35
3,2019-04-19,44
3,2019-04-20,55
3,2019-04-21,52
3,2019-04-22,49
3,2019-04-23,52
3,2019-04-24,35
3,2019-04-25,49
3,2019-04-26,46
3,2019-04-27,62
3,2019-04-28,46
3,2019-04-29,29
3,2019-04-30,45
3,2019-05-01,57
3,2019-05-02,58
3,2019-05-03,53
3,2019-05-04,74
3,2019-05-05,53
3,2019-05-06,42
3,2019-05-07,65
3,2019-05-08,53
3,2019-05-09,45
3,2019-05-10,49
3,2019-05-11,48
3,2019-05-12,28
3,2019-05-13,56
3,2019-05-14,45
3,2019-05-15,48
3,2019-05-16,45
3,2019-05-17,57
3,2019-05-18,55
3,2019-05-19,54
3,2019-05-20,68
3,2019-05-21,40
3,2019-05-22,45
3,2019-05-23,46
3,2019-05-24,41
3,2019-05-25,47
3,2019-05-26,36
3,2019-05-27,53
3,2019-05-28,38
3,2019-05-29,67
3,2019-05-30,56
3,2019-05-31,61
3,2019-06-01,48
3,2019-06-02,62
3,2019-06-03,54
3,2019-06-04,48
3,2019-06-05,51
3,2019-06-06,67
3,2019-06-07,32
3,2019-06-08,42
3,2019-06-09,62
3,2019-06-10,53
3,2019-06-11,37
3,2019-06-12,46
3,2019-06-13,55
3,2019-06-14,53
3,2019-06-15,52
3,2019-06-16,48
3,2019-06-17,31
3,2019-06-18,45
3,2019-06-19,45
3,2019-06-20,54
3,2019-06-21,26
3,2019-06-22,60
3,2019-06-23,39
3,2019-06-24,52
3,2019-06-25,52
3,2019-06-26,56
3,2019-06-27,33
3,2019-06-28,63
3,2019-06-29,53
3,2019-06-30,55
3,2019-07-01,72
3,2019-07-02,51
3,2019-07-03,45
3,2019-07-04,51
3,2019-07-05,41
3,2019-07-06,63
3,2019-07-07,41
3,2019-07-08,64
3,2019-07-09,50
3,2019-07-10,46
3,2019-07-11,21
3,2019-07-12,54
3,2019-07-13,56
3,2019-07-14,49
3,2019-07-15,59
3,2019-07-16,40
3,2019-07-17,53
3,2019-07-18,53
3,2019-07-19,59
3,2019-07-20,41
3,2019-07-21,37
3,2019-07-22,32
3,2019-07-23,37
3,2019-07-24,50
3,2019-07-25,52
3,2019-07-26,48
3,2019-07-27,53
3,2019-07-28,47
3,2019-07-29,47
3,2019-07-30,48
3,2019-07-31,36
3,2019-08-01,58
3,2019-08-02,56
3,2019-08-03,51
3,2019-08-04,47
3,2019-08-05,49
3,2019-08-06,67
3,2019-08-07,57
3,2019-08-08,35
3,2019-08-09,54
3,2019-08-10,46
3,2019-08-11,43
3,2019-08-12,58
3,2019-08-13,59
3,2019-08-14,44
3,2019-08-15,64
3,2019-08-16,33
3,2019-08-17,41
3,2019-08-18,52
3,2019-08-19,78
3,2019-08-20,59
3,2019-08-21,37
3,2019-08-22,45
3,2019-08-23,47
3,2019-08-24,49
3,2019-08-25,63
3,2019-08-26,55
3,2019-08-27,61
3,2019-08-28,65
3,2019-08-29,49
3,2019-08-30,62
3,2019-08-31,30
3,2019-09-01,44
3,2019-09-02,44
3,2019-09-03,29
3,2019-09-04,51
3,2019-09-05,50
3,2019-09-06,33
3,2019-09-07,55
3,2019-09-08,36
3,2019-09-09,51
3,2019-09-10,41
3,2019-09-11,69
3,2019-09-12,40
3,2019-09-13,63
3,2019-09-14,38
3,2019-09-15,59
3,2019-09-16,52
3,2019-09-17,28
3,2019-09-18,61
3,2019-09-19,44
3,2019-09-20,40
3,2019-09-21,54
3,2019-09-22,57
3,2019-09-23,51
3,2019-09-24,49
3,2019-09-25,59
3,2019-09-26,43
3,2019-09-27,35
3,2019-09-28,61
3,2019-09-29,51
3,2019-09-30,34
3,2019-10-01,64
3,2019-10-02,51
3,2019-10-03,45
3,2019-10-04,40
3,2019-10-05,56
3,2019-10-06,74
3,2019-10-07,46
3,2019-10-08,50
3,2019-10-09,52
3,2019-10-10,75
3,2019-10-11,46
3,2019-10-12,45
3,2019-10-13,25
3,2019-10-14,66
3,2019-10-15,40
3,2019-10-16,29
3,2019-10-17,57
3,2019-10-18,55
3,2019-10-19,45
3,2019-10-20,64
3,2019-10-21,58
3,2019-10-22,54
3,2019-10-23,51
3,2019-10-24,62
3,2019-10-25,33
3,2019-10-26,67
3,2019-10-27,53
3,2019-10-28,76
3,2019-10-29,44
3,2019-10-30,49
3,2019-10-31,43
3,2019-11-01,54
3,2019-11-02,74
3,2019-11-03,52
3,2019-11-04,80
3,2019-11-05,61
3,2019-11-06,86
3,2019-11-07,44
3,2019-11-08,60
3,2019-11-09,76
3,2019-11-10,80
3,2019-11-11,48
3,2019-11-12,78
3,2019-11-13,87
3,2019-11-14,75
3,2019-11-15,49
3,2019-11-16,44
3,2019-11-17,57
3,2019-11-18,63
3,2019-11-19,61
3,2019-11-20,66
3,2019-11-21,48
3,2019-11-22,54
3,2019-11-23,52
3,2019-11-24,64
3,2019-11-25,47
3,2019-11-26,59
3,2019-11-27,84
3,2019-11-28,75
3,2019-11-29,49
3,2019-11-30,66
3,2019-12-01,53
3,2019-12-02,62
3,2019-12-03,77
3,2019-12-04,68
3,2019-12-05,64
3,2019-12-06,39
3,2019-12-07,79
3,2019-12-08,48
3,2019-12-09,52
3,2019-12-10,61
3,2019-12-11,36
3,2019-12-12,61
3,2019-12-13,56
3,2019-12-14,57
3,2019-12-15,74
3,2019-12-16,60
3,2019-12-17,56
3,2019-12-18,36
3,2019-12-19,84
3,2019-12-20,75
3,2019-12-21,45
3,2019-12-22,75
3,2019-12-23,64
3,2019-12-24,53
3,2019-12-25,62
3,2019-12-26,56
3,2019-12-27,78
3,2019-12-28,29
3,2019-12-29,52
3,2019-12-30,49
3,2019-12-31,41
3,2020-01-01,58
3,2020-01-02,67
3,2020-01-03,66
3,2020-01-04,87
3,2020-01-05,56
3,2020-01-06,70
3,2020-01-07,68
3,2020-01-08,85
3,2020-01-09,62
3,2020-01-10,71
3,2020-01-11,65
3,2020-01-12,58
3,2020-01-13,69
3,2020-01-14,76
3,2020-01-15,77
3,2020-01-16,76
3,2020-01-17,57
3,2020-01-18,70
3,2020-01-19,46
3,2020-01-20,54
3,2020-01-21,84
3,2020-01-22,70
3,2020-01-23,66
3,2020-01-24,56
3,2020-01-25,57
3,2020-01-26,51
3,2020-01-27,72
3,2020-01-28,70
3,2020-01-29,80
3,2020-01-30,78
3,2020-01-31,58
3,2020-02-01,50
3,2020-02-02,56
3,2020-02-03,48
3,2020-02-04,59
3,2020-02-05,56
3,2020-02-06,54
3,2020-02-07,45
3,2020-02-08,61
3,2020-02-09,61
3,2020-02-10,47
3,2020-02-11,31
3,2020-02-12,45
3,2020-02-13,57
3,2020-02-14,61
3,2020-02-15,54
3,2020-02-16,57
3,2020-02-17,37
3,2020-02-18,53
3,2020-02-19,48
3,2020-02-20,64
3,2020-02-21,47
3,2020-02-22,59
3,2020-02-23,32
3,2020-02-24,47
3,2020-02-25,40
3,2020-02-26,51
3,2020-02-27,49
3,2020-02-28,38
3,2020-02-29,51
3,2020-03-01,60
3,2020-03-02,65
3,2020-03-03,32
3,2020-03-04,47
3,2020-03-05,54
3,2020-03-06,45
3,2020-03-07,42
3,2020-03-08,52
3,2020-03-09,55
3,2020-03-10,46
3,2020-03-11,68
3,2020-03-12,43
3,2020-03-13,68
3,2020-03-14,69
3,2020-03-15,50
3,2020-03-16,44
3,2020-03-17,47
3,2020-03-18,41
3,2020-03-19,202.677926
3,2020-03-20,32
3,2020-03-21,35
3,2020-03-22,55
3,2020-03-23,43
3,2020-03-24,49
3,2020-03-25,44
3,2020-03-26,28
3,2020-03-27,63
3,2020-03-28,55
3,2020-03-29,62
3,2020-03-30,45
3,2020-03-31,59
3,2020-04-01,51
3,2020-04-02,48
3,2020-04-03,157.2636738
3,2020-04-04,41
3,2020-04-05,60
3,2020-04-06,60
3,2020-04-07,40
3,2020-04-08,48
3,2020-04-09,50
3,2020-04-10,58
3,2020-04-11,48
3,2020-04-12,39
3,2020-04-13,64
3,2020-04-14,43
3,2020-04-15,63
3,2020-04-16,41
3,2020-04-17,55
3,2020-04-18,43
3,2020-04-19,53
3,2020-04-20,48
3,2020-04-21,47
3,2020-04-22,29
3,2020-04-23,46
3,2020-04-24,49
3,2020-04-25,48
3,2020-04-26,44
3,2020-04-27,39
3,2020-04-28,56
3,2020-04-29,52
3,2020-04-30,41
3,2020-05-01,56
3,2020-05-02,62
3,2020-05-03,52
3,2020-05-04,46
3,2020-05-05,59
3,2020-05-06,58
3,2020-05-07,52
3,2020-05-08,48
3,2020-05-09,59
3,2020-05-10,45
3,2020-05-11,58
3,2020-05-12,37
3,2020-05-13,60
3,2020-05-14,56
3,2020-05-15,58
3,2020-05-16,67
3,2020-05-17,53
3,2020-05-18,63
3,2020-05-19,58
3,2020-05-20,47
3,2020-05-21,49
3,2020-05-22,43
3,2020-05-23,57
3,2020-05-24,49
3,2020-05-25,49
3,2020-05-26,50
3,2020-05-27,49
3,2020-05-28,55
3,2020-05-29,60
3,2020-05-30,57
3,2020-05-31,34
3,2020-06-01,51
3,2020-06-02,35
3,2020-06-03,57
3,2020-06-04,51
3,2020-06-05,47
3,2020-06-06,67
3,2020-06-07,52
3,2020-06-08,47
3,2020-06-09,22
3,2020-06-10,60
3,2020-06-11,39
3,2020-06-12,42
3,2020-06-13,79
3,2020-06-14,55
3,2020-06-15,52
3,2020-06-16,56
3,2020-06-17,64
3,2020-06-18,58
3,2020-06-19,49
3,2020-06-20,55
3,2020-06-21,45
3,2020-06-22,53
3,2020-06-23,47
3,2020-06-24,38
3,2020-06-25,55
3,2020-06-26,42
3,2020-06-27,55
3,2020-06-28,40
3,2020-06-29,26
3,2020-06-30,41
3,2020-07-01,45
3,2020-07-02,63
3,2020-07-03,67
3,2020-07-04,58
3,2020-07-05,44
3,2020-07-06,50
3,2020-07-07,47
3,2020-07-08,57
3,2020-07-09,49
3,2020-07-10,61
3,2020-07-11,58
3,2020-07-12,45
3,2020-07-13,62
3,2020-07-14,36
3,2020-07-15,27
3,2020-07-16,47
3,2020-07-17,35
3,2020-07-18,65
3,2020-07-19,39
3,2020-07-20,39
3,2020-07-21,56
3,2020-07-22,68
3,2020-07-23,37
3,2020-07-24,40
3,2020-07-25,36
3,2020-07-26,55
3,2020-07-27,68
3,2020-07-28,43
3,2020-07-29,51
3,2020-07-30,50
3,2020-07-31,58
3,2020-08-01,49
3,2020-08-02,44
3,2020-08-03,69
3,2020-08-04,41
3,2020-08-05,67
3,2020-08-06,37
3,2020-08-07,43
3,2020-08-08,58
3,2020-08-09,260.0768944
3,2020-08-10,55
3,2020-08-11,51
3,2020-08-12,35
3,2020-08-13,67
3,2020-08-14,45
3,2020-08-15,50
3,2020-08-16,46
3,2020-08-17,50
3,2020-08-18,48
3,2020-08-19,35
3,2020-08-20,52
3,2020-08-21,49
3,2020-08-22,58
3,2020-08-23,56
3,2020-08-24,25
3,2020-08-25,51
3,2020-08-26,41
3,2020-08-27,49
3,2020-08-28,59
3,2020-08-29,49
3,2020-08-30,46
3,2020-08-31,36
3,2020-09-01,34
3,2020-09-02,48
3,2020-09-03,38
3,2020-09-04,38
3,2020-09-05,43
3,2020-09-06,52
3,2020-09-07,48
3,2020-09-08,50
3,2020-09-09,43
3,2020-09-10,52
3,2020-09-11,54
3,2020-09-12,44
3,2020-09-13,56
3,2020-09-14,48
3,2020-09-15,74
3,2020-09-16,56
3,2020-09-17,66
3,2020-09-18,59
3,2020-09-19,61
3,2020-09-20,47
3,2020-09-21,41
3,2020-09-22,39
3,2020-09-23,46
3,2020-09-24,49
3,2020-09-25,52
3,2020-09-26,53
3,2020-09-27,36
3,2020-09-28,74
3,2020-09-29,57
3,2020-09-30,42
3,2020-10-01,54
3,2020-10-02,48
3,2020-10-03,56
3,2020-10-04,61
3,2020-10-05,45
3,2020-10-06,62
3,2020-10-07,57
3,2020-10-08,56
3,2020-10-09,41
3,2020-10-10,58
3,2020-10-11,49
3,2020-10-12,42
3,2020-10-13,56
3,2020-10-14,55
3,2020-10-15,38
3,2020-10-16,33
3,2020-10-17,41
3,2020-10-18,51
3,2020-10-19,56
3,2020-10-20,47
3,2020-10-21,44
3,2020-10-22,55
3,2020-10-23,56
3,2020-10-24,46
3,2020-10-25,61
3,2020-10-26,44
3,2020-10-27,53
3,2020-10-28,61
3,2020-10-29,44
3,2020-10-30,59
3,2020-10-31,35
3,2020-11-01,76
3,2020-11-02,57
3,2020-11-03,71
3,2020-11-04,57
3,2020-11-05,63
3,2020-11-06,79
3,2020-11-07,75
3,2020-11-08,70
3,2020-11-09,61
3,2020-11-10,82
3,2020-11-11,49
3,2020-11-12,52
3,2020-11-13,59
3,2020-11-14,65
3,2020-11-15,75
3,2020-11-16,72
3,2020-11-17,47
3,2020-11-18,68
3,2020-11-19,67
3,2020-11-20,47
3,2020-11-21,64
3,2020-11-22,75
3,2020-11-23,81
3,2020-11-24,42
3,2020-11-25,71
3,2020-11-26,82
3,2020-11-27,40
3,2020-11-28,101
3,2020-11-29,47
3,2020-11-30,86
3,2020-12-01,50
3,2020-12-02,47
3,2020-12-03,70
3,2020-12-04,80
3,2020-12-05,58
3,2020-12-06,57
3,2020-12-07,48
3,2020-12-08,78
3,2020-12-09,62
3,2020-12-10,67
3,2020-12-11,73
3,2020-12-12,59
3,2020-12-13,37
3,2020-12-14,45
3,2020-12-15,54
3,2020-12-16,60
3,2020-12-17,76
3,2020-12-18,74
3,2020-12-19,79
3,2020-12-20,41
3,2020-12-21,62
3,2020-12-22,57
3,2020-12-23,55
3,2020-12-24,44
3,2020-12-25,56
3,2020-12-26,54
3,2020-12-27,63
3,2020-12-28,76
3,2020-12-29,87
3,2020-12-30,43
3,2020-12-31,56
3,2021-01-01,44
3,2021-01-02,38
3,2021-01-03,52
3,2021-01-04,42
3,2021-01-05,46
3,2021-01-06,56
3,2021-01-07,53
3,2021-01-08,42
3,2021-01-09,37
3,2021-01-10,60
3,2021-01-11,54
3,2021-01-12,68
3,2021-01-13,39
3,2021-01-14,52
3,2021-01-15,44
3,2021-01-16,52
3,2021-01-17,42
3,2021-01-18,47
3,2021-01-19,54
3,2021-01-20,33
3,2021-01-21,51
3,2021-01-22,39
3,2021-01-23,40
3,2021-01-24,59
3,2021-01-25,42
3,2021-01-26,45
3,2021-01-27,66
3,2021-01-28,51
3,2021-01-29,43
3,2021-01-30,53
3,2021-01-31,50
3,2021-02-01,51
3,2021-02-02,65
3,2021-02-03,46
3,2021-02-04,60
3,2021-02-05,66
3,2021-02-06,51
3,2021-02-07,39
3,2021-02-08,60
3,2021-02-09,41
3,2021-02-10,38
3,2021-02-11,60
3,2021-02-12,67
3,2021-02-13,50
3,2021-02-14,60
3,2021-02-15,42
3,2021-02-16,49
3,2021-02-17,52
3,2021-02-18,62
3,2021-02-19,43
3,2021-02-20,39
3,2021-02-21,64
3,2021-02-22,37
3,2021-02-23,59
3,2021-02-24,45
3,2021-02-25,53
3,2021-02-26,46
3,2021-02-27,66
3,2021-02-28,59
3,2021-03-01,44
3,2021-03-02,54
3,2021-03-03,62
3,2021-03-04,65
3,2021-03-05,59
3,2021-03-06,31
3,2021-03-07,54
3,2021-03-08,48
3,2021-03-09,49
3,2021-03-10,58
3,2021-03-11,57
3,2021-03-12,65
3,2021-03-13,40
3,2021-03-14,42
3,2021-03-15,56
3,2021-03-16,48
3,2021-03-17,63
3,2021-03-18,41
3,2021-03-19,48
3,2021-03-20,58
3,2021-03-21,40
3,2021-03-22,40
3,2021-03-23,49
3,2021-03-24,51
3,2021-03-25,53
3,2021-03-26,58
3,2021-03-27,40
3,2021-03-28,48
3,2021-03-29,61
3,2021-03-30,34
3,2021-03-31,68
3,2021-04-01,36
3,2021-04-02,50
3,2021-04-03,50
3,2021-04-04,34
3,2021-04-05,37
3,2021-04-06,38
3,2021-04-07,45
3,2021-04-08,38
3,2021-04-09,52
3,2021-04-10,45
3,2021-04-11,46
3,2021-04-12,37
3,2021-04-13,41
3,2021-04-14,49
3,2021-04-15,28
3,2021-04-16,37
3,2021-04-17,47
3,2021-04-18,37
3,2021-04-19,32
3,2021-04-20,47
3,2021-04-21,39
3,2021-04-22,44
3,2021-04-23,61
3,2021-04-24,69
3,2021-04-25,55
3,2021-04-26,37
3,2021-04-27,58
3,2021-04-28,138.1058982
3,2021-04-29,47
3,2021-04-30,38
3,2021-05-01,36
3,2021-05-02,58
3,2021-05-03,53
3,2021-05-04,57
3,2021-05-05,49
3,2021-05-06,47
3,2021-05-07,54
3,2021-05-08,52
3,2021-05-09,55
3,2021-05-10,32
3,2021-05-11,69
3,2021-05-12,21
3,2021-05-13,38
3,2021-05-14,56
3,2021-05-15,51
3,2021-05-16,37
3,2021-05-17,36
3,2021-05-18,41
3,2021-05-19,56
3,2021-05-20,43
3,2021-05-21,49
3,2021-05-22,55
3,2021-05-23,79
3,2021-05-24,73
3,2021-05-25,46
3,2021-05-26,47
3,2021-05-27,44
3,2021-05-28,39
3,2021-05-29,53
3,2021-05-30,59
3,2021-05-31,48
3,2021-06-01,35
3,2021-06-02,44
3,2021-06-03,58
3,2021-06-04,37
3,2021-06-05,54
3,2021-06-06,47
3,2021-06-07,54
3,2021-06-08,39
3,2021-06-09,40
3,2021-06-10,29
3,2021-06-11,53
3,2021-06-12,46
3,2021-06-13,40
3,2021-06-14,39
3,2021-06-15,30
3,2021-06-16,29
3,2021-06-17,44
3,2021-06-18,55
3,2021-06-19,52
3,2021-06-20,63
3,2021-06-21,63
3,2021-06-22,72
3,2021-06-23,50
3,2021-06-24,54
3,2021-06-25,53
3,2021-06-26,63
3,2021-06-27,51
3,2021-06-28,40
3,2021-06-29,67
3,2021-06-30,48
3,2021-07-01,42
3,2021-07-02,51
3,2021-07-03,52
3,2021-07-04,62
3,2021-07-05,40
3,2021-07-06,48
3,2021-07-07,43
3,2021-07-08,48
3,2021-07-09,47
3,2021-07-10,39
3,2021-07-11,56
3,2021-07-12,55
3,2021-07-13,53
3,2021-07-14,59
3,2021-07-15,56
3,2021-07-16,66
3,2021-07-17,44
3,2021-07-18,64
3,2021-07-19,51
3,2021-07-20,43
3,2021-07-21,49
3,2021-07-22,59
3,2021-07-23,43
3,2021-07-24,58
3,2021-07-25,35
3,2021-07-26,42
3,2021-07-27,67
3,2021-07-28,63
3,2021-07-29,53
3,2021-07-30,39
3,2021-07-31,71
3,2021-08-01,51
3,2021-08-02,61
3,2021-08-03,53
3,2021-08-04,46
3,2021-08-05,65
3,2021-08-06,65
3,2021-08-07,49
3,2021-08-08,56
3,2021-08-09,50
3,2021-08-10,47
3,2021-08-11,34
3,2021-08-12,29
3,2021-08-13,34
3,2021-08-14,49
3,2021-08-15,66
3,2021-08-16,65
3,2021-08-17,55
3,2021-08-18,53
3,2021-08-19,46
3,2021-08-20,45
3,2021-08-21,68
3,2021-08-22,65
3,2021-08-23,45
3,2021-08-24,44
3,2021-08-25,60
3,2021-08-26,41
3,2021-08-27,47
3,2021-08-28,54
3,2021-08-29,66
3,2021-08-30,60
3,2021-08-31,56
3,2021-09-01,40
3,2021-09-02,79
3,2021-09-03,41
3,2021-09-04,53
3,2021-09-05,39
3,2021-09-06,41
3,2021-09-07,48
3,2021-09-08,40
3,2021-09-09,53
3,2021-09-10,42
3,2021-09-11,51
3,2021-09-12,64
3,2021-09-13,45
3,2021-09-14,43
3,2021-09-15,51
3,2021-09-16,54
3,2021-09-17,38
3,2021-09-18,58
3,2021-09-19,51
3,2021-09-20,23
3,2021-09-21,63
3,2021-09-22,26
3,2021-09-23,35
3,2021-09-24,47
3,2021-09-25,48
3,2021-09-26,46
3,2021-09-27,39
3,2021-09-28,37
3,2021-09-29,40
3,2021-09-30,45
3,2021-10-01,63
3,2021-10-02,66
3,2021-10-03,38
3,2021-10-04,54
3,2021-10-05,37
3,2021-10-06,47
3,2021-10-07,60
3,2021-10-08,48
3,2021-10-09,72
3,2021-10-10,35
3,2021-10-11,29
3,2021-10-12,45
3,2021-10-13,46
3,2021-10-14,46
3,2021-10-15,40
3,2021-10-16,44
3,2021-10-17,43
3,2021-10-18,57
3,2021-10-19,51
3,2021-10-20,37
3,2021-10-21,57
3,2021-10-22,49
3,2021-10-23,65
3,2021-10-24,61
3,2021-10-25,61
3,2021-10-26,44
3,2021-10-27,51
3,2021-10-28,31
3,2021-10-29,50
3,2021-10-30,40
3,2021-10-31,50
3,2021-11-01,46
3,2021-11-02,42
3,2021-11-03,36
3,2021-11-04,51
3,2021-11-05,61
3,2021-11-06,55
3,2021-11-07,47
3,2021-11-08,41
3,2021-11-09,51
3,2021-11-10,34
3,2021-11-11,31
3,2021-11-12,56
3,2021-11-13,47
3,2021-11-14,59
3,2021-11-15,49
3,2021-11-16,57
3,2021-11-17,51
3,2021-11-18,53
3,2021-11-19,36
3,2021-11-20,62
3,2021-11-21,48
3,2021-11-22,32
3,2021-11-23,56
3,2021-11-24,48
3,2021-11-25,34
3,2021-11-26,60
3,2021-11-27,49
3,2021-11-28,46
3,2021-11-29,48
3,2021-11-30,29
3,2021-12-01,39
3,2021-12-02,48
3,2021-12-03,46
3,2021-12-04,42
3,2021-12-05,41
3,2021-12-06,58
3,2021-12-07,35
3,2021-12-08,46
3,2021-12-09,46
3,2021-12-10,52
3,2021-12-11,36
3,2021-12-12,45
3,2021-12-13,30
3,2021-12-14,53
3,2021-12-15,49
3,2021-12-16,39
3,2021-12-17,36
3,2021-12-18,47
3,2021-12-19,39
3,2021-12-20,32
3,2021-12-21,54
3,2021-12-22,52
3,2021-12-23,30
3,2021-12-24,46
3,2021-12-25,56
3,2021-12-26,42
3,2021-12-27,40
3,2021-12-28,47
3,2021-12-29,52
3,2021-12-30,44
3,2021-12-31,221.3318415
3,2022-01-01,89
3,2022-01-02,63
3,2022-01-03,65
3,2022-01-04,103
3,2022-01-05,71
3,2022-01-06,86
3,2022-01-07,58
3,2022-01-08,56
3,2022-01-09,82
3,2022-01-10,83
3,2022-01-11,50
3,2022-01-12,89
3,2022-01-13,75
3,2022-01-14,66
3,2022-01-15,59
3,2022-01-16,225.0543694
3,2022-01-17,77
3,2022-01-18,56
3,2022-01-19,60
3,2022-01-20,51
3,2022-01-21,49
3,2022-01-22,64
3,2022-01-23,76
3,2022-01-24,52
3,2022-01-25,64
3,2022-01-26,70
3,2022-01-27,53
3,2022-01-28,60
3,2022-01-29,82
3,2022-01-30,86
3,2022-01-31,75
3,2022-02-01,48
3,2022-02-02,60
3,2022-02-03,66
3,2022-02-04,37
3,2022-02-05,58
3,2022-02-06,53
3,2022-02-07,49
3,2022-02-08,46
3,2022-02-09,20
3,2022-02-10,39
3,2022-02-11,58
3,2022-02-12,64
3,2022-02-13,53
3,2022-02-14,60
3,2022-02-15,33
3,2022-02-16,55
3,2022-02-17,53
3,2022-02-18,55
3,2022-02-19,43
3,2022-02-20,54
3,2022-02-21,55
3,2022-02-22,49
3,2022-02-23,62
3,2022-02-24,30
3,2022-02-25,34
3,2022-02-26,69
3,2022-02-27,42
3,2022-02-28,70
3,2022-03-01,39
3,2022-03-02,65
3,2022-03-03,36
3,2022-03-04,33
3,2022-03-05,51
3,2022-03-06,60
3,2022-03-07,49
3,2022-03-08,40
3,2022-03-09,47
3,2022-03-10,50
3,2022-03-11,63
3,2022-03-12,51
3,2022-03-13,44
3,2022-03-14,56
3,2022-03-15,62
3,2022-03-16,73
3,2022-03-17,53
3,2022-03-18,37
3,2022-03-19,54
3,2022-03-20,49
3,2022-03-21,46
3,2022-03-22,39
3,2022-03-23,52
3,2022-03-24,48
3,2022-03-25,36
3,2022-03-26,40
3,2022-03-27,46
3,2022-03-28,46
3,2022-03-29,73
3,2022-03-30,46
3,2022-03-31,43
3,2022-04-01,61
3,2022-04-02,42
3,2022-04-03,37
3,2022-04-04,38
3,2022-04-05,43
3,2022-04-06,61
3,2022-04-07,48
3,2022-04-08,55
3,2022-04-09,61
3,2022-04-10,43
3,2022-04-11,26
3,2022-04-12,48
3,2022-04-13,57
3,2022-04-14,48
3,2022-04-15,34
3,2022-04-16,36
3,2022-04-17,175.2254336
3,2022-04-18,37
3,2022-04-19,48
3,2022-04-20,37
3,2022-04-21,57
3,2022-04-22,58
3,2022-04-23,46
3,2022-04-24,58
3,2022-04-25,36
